Report,Timeframe,Period,Type,Geography,Current Year Week Ending,ASP Current Year,Total Bulk and Bags,4046,4225,4770,TotalBagged,Sml Bagged,Lrg Bagged,X-Lrg Bagged,Unknown Bag Size
Category,Weekly,9,Organic,Houston,2026/03/01,1.347269166,38418.2348,10607.62412,452.5980011,0,27358.01267,27344.23142,13.78125,0,0
Category,Weekly,8,Organic,Houston,2026/02/22,1.332438623,38532.18087,10080.77413,374.2448438,0,28077.16189,28077.16189,0,0,0
Category,Weekly,7,Organic,Houston,2026/02/15,1.295743055,33586.27359,7063.026912,349.3107615,0,26173.93592,26173.93592,0,0,0
Category,Weekly,6,Organic,Houston,2026/02/08,1.347553085,30193.86163,7627.999222,359.0548223,0,22206.80759,22206.80759,0,0,0
Category,Weekly,5,Organic,Houston,2026/02/01,1.370851147,31093.88625,9544.858881,309.0076348,0,21240.01974,21240.01974,0,0,0
Category,Weekly,4,Organic,Houston,2026/01/25,1.365106245,50624.43093,15385.84468,500.9986793,0,34737.58757,34541.89382,195.69375,0,0
Category,Weekly,3,Organic,Houston,2026/01/18,1.419911758,34726.85204,10652.33559,527.1737408,0,23547.34271,21973.52396,1573.81875,0,0
Category,Weekly,2,Organic,Houston,2026/01/11,1.381994817,34827.95282,10877.94,626.5493159,0,23323.4635,22755.676,567.7875,0,0
Category,Weekly,1,Organic,Houston,2026/01/04,1.411672905,32250.88763,9359.247853,384.5132146,0,22507.12656,18196.35156,4310.775,0,0
Category,Weekly,12,Organic,Indianapolis,2026/03/22,1.413871697,15744.37095,241.9856769,1841.900837,0,13660.48444,13660.48444,0,0,0
Category,Weekly,11,Organic,Indianapolis,2026/03/15,1.531455201,15489.54738,654.4294053,2050.531343,0,12784.58663,12784.58663,0,0,0
Category,Weekly,10,Organic,Indianapolis,2026/03/08,1.617128275,15404.6417,193.8040964,2886.683449,0,12324.15415,12324.15415,0,0,0
Category,Weekly,9,Organic,Indianapolis,2026/03/01,1.623538386,14637.55154,212.6463143,2672.105028,0,11752.8002,11752.8002,0,0,0
Category,Weekly,8,Organic,Indianapolis,2026/02/22,1.634232639,15423.77857,222.6072184,2804.724769,0,12396.44658,12396.44658,0,0,0
Category,Weekly,7,Organic,Indianapolis,2026/02/15,1.704300753,14352.98331,161.7265274,3373.81925,0,10817.43753,10807.82797,9.609564275,0,0
Category,Weekly,6,Organic,Indianapolis,2026/02/08,1.636741162,14856.32507,175.7632394,2838.333544,0,11842.22828,11782.64966,59.57861946,0,0
Category,Weekly,5,Organic,Indianapolis,2026/02/01,1.621522573,11418.55035,178.4482335,2145.322426,0,9094.779686,8612.62263,482.1570564,0,0
Category,Weekly,4,Organic,Indianapolis,2026/01/25,1.64346357,16175.0395,943.8081547,2553.415178,0,12677.81617,11356.82067,1320.9955,0,0
Category,Weekly,3,Organic,Indianapolis,2026/01/18,1.647376612,14770.02037,1937.347643,1302.479958,0,11530.19277,10645.61409,884.5786834,0,0
Category,Weekly,2,Organic,Indianapolis,2026/01/11,1.634773495,15232.52693,1545.409364,1907.836639,0,11779.28093,11113.92907,665.351856,0,0
Category,Weekly,1,Organic,Indianapolis,2026/01/04,1.636234959,11641.56791,1084.210134,1502.852087,0,9054.505686,8225.692409,828.813277,0,0
Category,Weekly,12,Organic,Jacksonville,2026/03/22,1.492643931,13435.60979,61.71504575,86.61067784,4.065064594,13283.219,13283.219,0,0,0
Category,Weekly,11,Organic,Jacksonville,2026/03/15,1.455076341,17526.13428,91.32120027,76.78294825,0,17358.03013,17358.03013,0,0,0
Category,Weekly,10,Organic,Jacksonville,2026/03/08,1.357135203,19096.45138,86.92363369,41.55026307,3.048889491,18964.92859,18964.92859,0,0,0
Category,Weekly,9,Organic,Jacksonville,2026/03/01,1.411310838,17700.64157,102.7141309,93.49910333,0,17504.42833,17504.42833,0,0,0
Category,Weekly,8,Organic,Jacksonville,2026/02/22,1.56343498,17251.43782,90.20018172,152.3190172,11.00289013,16997.91573,16997.91573,0,0,0
Category,Weekly,7,Organic,Jacksonville,2026/02/15,1.583422292,15520.87666,68.09648272,227.24776,5.63364119,15219.89877,15219.89877,0,0,0
Category,Weekly,6,Organic,Jacksonville,2026/02/08,1.483404335,18093.5508,78.3646336,176.2470371,3.841360515,17835.09777,17835.09777,0,0,0
Category,Weekly,5,Organic,Jacksonville,2026/02/01,1.456967347,19185.1644,76.33156303,105.4197149,0,19003.41312,19003.41312,0,0,0
Category,Weekly,4,Organic,Jacksonville,2026/01/25,1.469005239,21005.82935,79.45095129,158.3339994,0,20768.0444,20762.5319,5.5125,0,0
Category,Weekly,3,Organic,Jacksonville,2026/01/18,1.541264318,17213.6004,69.10638662,112.1321503,0,17032.36187,16357.08062,675.28125,0,0
Category,Weekly,2,Organic,Jacksonville,2026/01/11,1.497892894,19908.22375,62.77364446,85.36718366,0,19760.08293,17767.31418,1992.76875,0,0
Category,Weekly,1,Organic,Jacksonville,2026/01/04,1.407429326,19711.44051,81.58324867,75.56024725,0,19554.29701,16401.14701,3153.15,0,0
Category,Weekly,12,Organic,Kansas City,2026/03/22,1.088032363,53040.33467,15.5656684,721.857906,0,52302.91109,52302.91109,0,0,0
Category,Weekly,11,Organic,Kansas City,2026/03/15,1.036909654,52239.16303,44.51685023,392.6892747,0,51801.95691,51801.95691,0,0,0
Category,Weekly,10,Organic,Kansas City,2026/03/08,1.129266968,16642.45622,124.0108411,609.6887494,3.890441977,15904.86619,15904.86619,0,0,0
Category,Weekly,9,Organic,Kansas City,2026/03/01,1.221399987,13915.58381,131.2945849,1100.197134,3.867125106,12680.22497,12677.07497,3.15,0,0
Category,Weekly,8,Organic,Kansas City,2026/02/22,1.199545622,13299.74949,62.36907803,632.8939797,7.754571871,12596.73186,12596.73186,0,0,0
Category,Weekly,7,Organic,Kansas City,2026/02/15,1.208676232,12421.76938,89.34024339,576.3802967,5.832664181,11750.21618,11750.21618,0,0,0
Category,Weekly,6,Organic,Kansas City,2026/02/08,1.268618203,12131.90914,71.66800369,1342.057479,11.65317673,10706.53048,10706.53048,0,0,0
Category,Weekly,5,Organic,Kansas City,2026/02/01,1.230227894,9966.644336,55.57611717,1114.323109,23.23571747,8773.509393,8773.509393,0,0,0
Category,Weekly,4,Organic,Kansas City,2026/01/25,1.216951761,14930.29106,93.00112513,761.8451587,7.774477424,14067.67029,14067.67029,0,0,0
Category,Weekly,3,Organic,Kansas City,2026/01/18,1.228350188,13071.11618,134.0924699,422.1624469,0,12514.86126,12514.86126,0,0,0
Category,Weekly,2,Organic,Kansas City,2026/01/11,1.228765704,14741.79078,94.7288435,1339.645791,0,13307.41615,13224.72865,82.6875,0,0
Category,Weekly,1,Organic,Kansas City,2026/01/04,1.211556357,13045.68718,56.12202414,862.6178528,0,12126.9473,9304.547304,2822.4,0,0
Category,Weekly,12,Organic,Knoxville,2026/03/22,1.607339722,8633.9201,912.0666383,845.0018184,0,6876.851643,5024.651643,0,0,1852.2
Category,Weekly,11,Organic,Knoxville,2026/03/15,1.57755495,8761.794544,842.5112215,777.4221441,0,7141.861179,5235.061179,0,0,1906.8
Category,Weekly,10,Organic,Knoxville,2026/03/08,1.550095218,9581.704265,1327.79414,730.034435,0,7523.87569,5404.97569,0,0,2118.9
Category,Weekly,9,Organic,Knoxville,2026/03/01,1.510740498,9005.368673,1224.178037,944.2203238,0,6836.970312,5287.170312,0,0,1549.8
Category,Weekly,8,Organic,Knoxville,2026/02/22,1.50675255,8440.621266,1086.076044,855.6346418,0,6498.91058,4995.31058,0,0,1503.6
Category,Weekly,7,Organic,Knoxville,2026/02/15,1.547392548,8880.614893,1495.795384,871.1289262,0,6513.690582,4615.290582,0,0,1898.4
Category,Weekly,6,Organic,Knoxville,2026/02/08,1.491164274,7769.844525,1341.587474,685.1172671,0,5743.139784,4670.039784,0,0,1073.1
Category,Weekly,5,Organic,Knoxville,2026/02/01,1.524208838,6956.747449,1150.474321,745.7269802,0,5060.546148,3890.846148,0,0,1169.7
Category,Weekly,4,Organic,Knoxville,2026/01/25,1.482326986,10683.33432,1604.423918,605.2260559,0,8473.684345,6258.971845,358.3125,0,1856.4
Category,Weekly,3,Organic,Knoxville,2026/01/18,1.464922519,9190.01142,1434.298565,489.897492,0,7265.815363,4780.727863,1802.5875,0,682.5
Category,Weekly,2,Organic,Knoxville,2026/01/11,1.469568552,10335.44698,1566.810851,865.2510426,0,7903.385085,5411.472585,1416.7125,0,1075.2
Category,Weekly,1,Organic,Knoxville,2026/01/04,1.389563958,9039.440214,1567.952305,838.3265428,0,6633.161367,5235.742617,1397.41875,0,0
Category,Weekly,12,Organic,Las Vegas,2026/03/22,1.546012771,22376.47333,5459.327383,2806.364566,0,14110.78138,14110.78138,0,0,0
Category,Weekly,11,Organic,Las Vegas,2026/03/15,1.538647784,25390.14276,6625.81557,2639.648191,0,16124.679,16124.679,0,0,0
Category,Weekly,10,Organic,Las Vegas,2026/03/08,1.620084944,21146.79012,4318.461641,2693.391102,0,14134.93738,14134.93738,0,0,0
Category,Weekly,9,Organic,Las Vegas,2026/03/01,1.680602043,22024.33123,5832.806725,2792.882776,0,13398.64172,13398.64172,0,0,0
Category,Weekly,8,Organic,Las Vegas,2026/02/22,1.629681925,22036.40014,5606.092638,2606.137637,0,13824.16987,13824.16987,0,0,0
Category,Weekly,7,Organic,Las Vegas,2026/02/15,1.6597701,19882.77414,5683.550494,2262.083715,0,11937.13993,11937.13993,0,0,0
Category,Weekly,6,Organic,Las Vegas,2026/02/08,1.584372072,21710.8027,5081.393101,1914.166795,0,14715.2428,14715.2428,0,0,0
Category,Weekly,5,Organic,Las Vegas,2026/02/01,1.582049859,22085.22842,6228.015068,1423.177011,0,14434.03634,14434.03634,0,0,0
Category,Weekly,4,Organic,Las Vegas,2026/01/25,1.604011289,21728.58298,5666.070519,2340.480296,0,13722.03217,13664.15092,57.88125,0,0
Category,Weekly,3,Organic,Las Vegas,2026/01/18,1.611140702,22660.29195,5788.19365,2949.047538,0,13923.05076,13848.63201,74.41875,0,0
Category,Weekly,2,Organic,Las Vegas,2026/01/11,1.632378713,23096.97626,6764.70595,2562.897551,0,13769.37276,13377.98526,391.3875,0,0
Category,Weekly,1,Organic,Las Vegas,2026/01/04,1.687568084,21203.88498,6508.9639,3009.650326,0,11685.27076,11674.24576,11.025,0,0
Category,Weekly,12,Organic,Los Angeles,2026/03/22,1.592273286,241952.716,49451.71708,10754.93621,1.433090543,181744.6296,181352.0702,0,0,392.5593853
Category,Weekly,11,Organic,Los Angeles,2026/03/15,1.546055852,274359.7292,44934.29624,11510.36152,0,217915.0714,217520.1501,0,0,394.9213085
Category,Weekly,10,Organic,Los Angeles,2026/03/08,1.517817101,264557.957,34539.34789,11005.70092,0,219012.9082,218603.8157,0,0,409.0924473
Category,Weekly,9,Organic,Los Angeles,2026/03/01,1.67000039,259018.9726,43922.43753,13806.79484,0,201289.7402,201289.7402,0,0,0
Category,Weekly,8,Organic,Los Angeles,2026/02/22,1.653485776,259703.6693,49715.92243,12436.79909,0,197550.9478,197140.4039,0,0,410.5438957
Category,Weekly,7,Organic,Los Angeles,2026/02/15,1.610243622,260061.0195,50585.86137,11034.62492,0,198440.5332,198028.6075,0,0,411.9257698
Category,Weekly,6,Organic,Los Angeles,2026/02/08,1.604826872,252338.726,40348.06031,13702.05623,0,198288.6094,197877.5825,0,0,411.0269108
Category,Weekly,5,Organic,Los Angeles,2026/02/01,1.661532002,253886.6091,43429.81261,12461.08032,0,197995.7162,174365.8164,0,0,23629.89978
Category,Weekly,4,Organic,Los Angeles,2026/01/25,1.630214039,269349.7767,39777.51037,16292.20841,0,213280.058,170793.1089,5.5125,0,42481.43658
Category,Weekly,3,Organic,Los Angeles,2026/01/18,1.788258292,229302.6323,42427.60374,17365.49263,0,169509.5359,156158.0729,1411.2,0,11940.26303
Category,Weekly,2,Organic,Los Angeles,2026/01/11,1.772482261,243429.7164,45378.94642,16602.88349,0,181447.8865,178796.3425,2238.075,0,413.4689827
Category,Weekly,1,Organic,Los Angeles,2026/01/04,1.872377234,208981.7249,44485.09454,18688.46967,0,145808.1607,144000.0607,1808.1,0,0
Category,Weekly,12,Organic,Louisville,2026/03/22,1.617349747,11728.72229,21.83551186,2334.06605,0,9372.820729,9372.820729,0,0,0
Category,Weekly,11,Organic,Louisville,2026/03/15,1.703939741,10537.41975,622.429672,1885.057947,0,8029.932132,8029.932132,0,0,0
Category,Weekly,10,Organic,Louisville,2026/03/08,1.688723643,11561.28609,76.89834795,2772.875577,0,8711.512162,8711.512162,0,0,0
Category,Weekly,9,Organic,Louisville,2026/03/01,1.664224767,10771.86842,14.82685673,2513.881006,0,8243.160553,8243.160553,0,0,0
Category,Weekly,8,Organic,Louisville,2026/02/22,1.667559632,10095.81201,19.25286826,2317.449966,0,7759.109173,7759.109173,0,0,0
Category,Weekly,7,Organic,Louisville,2026/02/15,1.794979444,8780.189712,40.06221581,2626.640877,0,6113.486619,6113.486619,0,0,0
Category,Weekly,6,Organic,Louisville,2026/02/08,1.703591594,9821.797997,161.1860171,2459.061972,0,7201.550008,7199.648208,1.901799734,0,0
Category,Weekly,5,Organic,Louisville,2026/02/01,1.626523921,7326.833042,448.367317,1216.039576,0,5662.426149,5578.800404,83.62574519,0,0
Category,Weekly,4,Organic,Louisville,2026/01/25,1.684141283,12972.64033,488.3646562,3084.92682,0,9399.34885,9170.733232,228.6156181,0,0
Category,Weekly,3,Organic,Louisville,2026/01/18,1.632245885,10007.36712,587.2594463,1879.979351,0,7540.128327,6410.479245,1129.649082,0,0
Category,Weekly,2,Organic,Louisville,2026/01/11,1.68656787,11038.43017,1020.298296,2102.112496,0,7916.019376,5679.395286,2236.624089,0,0
Category,Weekly,1,Organic,Louisville,2026/01/04,1.668434131,8436.025139,68.52941369,2106.048814,0,6261.446911,4902.489233,1358.957678,0,0
Category,Weekly,12,Organic,Miami/FT. Lauderdale,2026/03/22,1.309072343,99247.60009,83.92890515,695.1,0,98468.57119,98465.81494,2.75625,0,0
Category,Weekly,11,Organic,Miami/FT. Lauderdale,2026/03/15,1.348675584,84943.64008,103.7431705,765.45,0,84074.44691,84074.44691,0,0,0
Category,Weekly,10,Organic,Miami/FT. Lauderdale,2026/03/08,1.233559881,108396.9682,112.1178429,746.55,0,107538.3003,107538.3003,0,0,0
Category,Weekly,9,Organic,Miami/FT. Lauderdale,2026/03/01,1.332077946,91250.89527,117.8355151,766.5,0,90366.55975,90366.55975,0,0,0
Category,Weekly,8,Organic,Miami/FT. Lauderdale,2026/02/22,1.364114024,93556.28084,88.46157879,581.7,0,92886.11926,92886.11926,0,0,0
Category,Weekly,7,Organic,Miami/FT. Lauderdale,2026/02/15,1.408752879,87321.83414,78.5920966,561.75,0,86681.49204,86681.49204,0,0,0
Category,Weekly,6,Organic,Miami/FT. Lauderdale,2026/02/08,1.416933673,82033.99792,94.28548202,737.1,0,81202.61244,81202.61244,0,0,0
Category,Weekly,5,Organic,Miami/FT. Lauderdale,2026/02/01,1.400566672,82071.06178,91.11313957,761.25,0,81218.69864,81215.94239,2.75625,0,0
Category,Weekly,4,Organic,Miami/FT. Lauderdale,2026/01/25,1.245976411,102536.6456,98.53473445,433.65,0,102004.4609,101957.6046,46.85625,0,0
Category,Weekly,3,Organic,Miami/FT. Lauderdale,2026/01/18,1.370630672,94402.35989,85.91890731,686.7,0,93629.74098,92926.89723,702.84375,0,0
Category,Weekly,2,Organic,Miami/FT. Lauderdale,2026/01/11,1.347054648,97739.66701,103.7603923,801.15,0,96834.75661,92907.10036,3927.65625,0,0
Category,Weekly,1,Organic,Miami/FT. Lauderdale,2026/01/04,1.286967771,100521.3096,156.8398995,518.7,0,99845.76966,86268.48216,13577.2875,0,0
Category,Weekly,12,Organic,Milwaukee,2026/03/22,1.542298063,14699.02845,349.0583951,2888.498837,0,11461.47121,11461.47121,0,0,0
Category,Weekly,11,Organic,Milwaukee,2026/03/15,1.662772402,14795.06621,229.6733091,3671.55815,0,10893.83475,10893.83475,0,0,0
Category,Weekly,10,Organic,Milwaukee,2026/03/08,1.632776697,14556.19636,186.7994295,3308.788167,0,11060.60876,11060.60876,0,0,0
Category,Weekly,9,Organic,Milwaukee,2026/03/01,1.684891507,14425.64099,195.1256776,3715.777004,0,10514.73831,10514.73831,0,0,0
Category,Weekly,8,Organic,Milwaukee,2026/02/22,1.700796722,13904.07221,240.3339322,3501.202187,0,10162.5361,10162.5361,0,0,0
Category,Weekly,7,Organic,Milwaukee,2026/02/15,1.688926496,13495.7935,313.9968464,3277.255398,0,9904.541259,9904.541259,0,0,0
Category,Weekly,6,Organic,Milwaukee,2026/02/08,1.629542447,15524.77473,468.7069338,3295.767384,0,11760.30041,11755.85973,4.440679032,0,0
Category,Weekly,5,Organic,Milwaukee,2026/02/01,1.604555765,15393.98691,1032.356379,2506.867828,0,11854.76271,11597.23849,257.5242171,0,0
Category,Weekly,4,Organic,Milwaukee,2026/01/25,1.682583665,15689.66994,1202.310915,2795.206443,0,11692.15258,11234.75813,457.3944526,0,0
Category,Weekly,3,Organic,Milwaukee,2026/01/18,1.636861863,13841.38943,247.9639522,2837.4994,0,10755.92608,10334.41838,421.5077014,0,0
Category,Weekly,2,Organic,Milwaukee,2026/01/11,1.703163964,15565.5456,271.2780421,4173.054057,0,11121.2135,10612.19862,509.0148813,0,0
Category,Weekly,1,Organic,Milwaukee,2026/01/04,1.698539618,13348.85395,160.915334,3652.196936,0,9535.741685,8945.155233,590.5864517,0,0
Category,Weekly,12,Organic,Minneapolis,2026/03/22,1.326948251,33757.67203,463.4502086,956.0894774,0,32338.13234,32338.13234,0,0,0
Category,Weekly,11,Organic,Minneapolis,2026/03/15,1.366549253,41963.95076,729.4756966,629.871975,0,40604.60309,40604.60309,0,0,0
Category,Weekly,10,Organic,Minneapolis,2026/03/08,1.343267674,41824.4113,581.4200309,848.0422652,0,40394.949,40394.949,0,0,0
Category,Weekly,9,Organic,Minneapolis,2026/03/01,1.340212904,39198.69291,491.7618411,884.7715081,0,37822.15956,37822.15956,0,0,0
Category,Weekly,8,Organic,Minneapolis,2026/02/22,1.347311495,40986.48705,406.319767,1041.151937,0,39539.01535,39539.01535,0,0,0
Category,Weekly,7,Organic,Minneapolis,2026/02/15,1.375323818,33390.64667,360.7021663,873.1384167,0,32156.80609,32156.80609,0,0,0
Category,Weekly,6,Organic,Minneapolis,2026/02/08,1.420030192,27598.39658,362.1543162,1101.775597,0,26134.46667,26134.46667,0,0,0
Category,Weekly,5,Organic,Minneapolis,2026/02/01,1.418071786,34304.52928,419.5753063,1443.369382,0,32441.58459,32441.58459,0,0,0
Category,Weekly,4,Organic,Minneapolis,2026/01/25,1.277521541,41625.05652,799.0694779,821.6275335,0,40004.35951,39996.09076,8.26875,0,0
Category,Weekly,3,Organic,Minneapolis,2026/01/18,1.376795794,32269.7804,416.7342048,653.1990198,0,31199.84718,31169.52843,30.31875,0,0
Category,Weekly,2,Organic,Minneapolis,2026/01/11,1.380311905,31557.43961,398.3091808,603.396041,0,30555.73439,29199.65939,1356.075,0,0
Category,Weekly,1,Organic,Minneapolis,2026/01/04,1.387947351,32916.92894,587.5930604,800.4496751,0,31528.8862,27926.46745,3602.41875,0,0
Category,Weekly,12,Organic,Nashville,2026/03/22,1.486268483,25197.22801,364.1413716,2712.586991,0,22120.49964,22120.49964,0,0,0
Category,Weekly,11,Organic,Nashville,2026/03/15,1.526291986,26514.67419,1090.975105,3467.555636,0,21956.14345,21956.14345,0,0,0
Category,Weekly,10,Organic,Nashville,2026/03/08,1.449717266,27256.6132,479.3311068,3057.425928,0,23719.85616,23719.85616,0,0,0
Category,Weekly,9,Organic,Nashville,2026/03/01,1.483757884,24668.13881,524.3344647,3349.610745,0,20794.1936,20794.1936,0,0,0
Category,Weekly,8,Organic,Nashville,2026/02/22,1.481148028,24560.1027,491.2360619,2634.10612,0,21434.76051,21434.76051,0,0,0
Category,Weekly,7,Organic,Nashville,2026/02/15,1.533081661,23002.71183,396.946841,3217.226238,0,19388.53875,19388.53875,0,0,0
Category,Weekly,6,Organic,Nashville,2026/02/08,1.477011328,23182.61454,566.8266838,3170.221111,0,19445.56675,19445.56675,0,0,0
Category,Weekly,5,Organic,Nashville,2026/02/01,1.558153622,15579.93777,896.647728,1253.079694,0,13430.21034,13426.01034,4.2,0,0
Category,Weekly,4,Organic,Nashville,2026/01/25,1.554283063,30528.68844,1270.393675,4642.638394,0,24615.65637,24612.90012,2.75625,0,0
Category,Weekly,3,Organic,Nashville,2026/01/18,1.549325948,26070.93942,1321.763335,3387.225292,0,21361.95079,20948.51329,413.4375,0,0
Category,Weekly,2,Organic,Nashville,2026/01/11,1.585517652,28814.13914,2436.813807,3117.743526,0,23259.5818,21567.2443,1692.3375,0,0
Category,Weekly,1,Organic,Nashville,2026/01/04,1.448381493,26898.12097,472.451624,4107.843347,0,22317.826,17684.56975,4633.25625,0,0
Category,Weekly,12,Organic,New Orleans/Mobile,2026/03/22,1.393984852,15241.20767,158.7590594,0,0,15082.44861,14276.95161,0,0,805.497
Category,Weekly,11,Organic,New Orleans/Mobile,2026/03/15,1.350299622,14540.5564,221.6006942,3.7799999,0,14315.1757,14315.1757,0,0,0
Category,Weekly,10,Organic,New Orleans/Mobile,2026/03/08,1.302916628,15388.93201,134.6266289,0,0,15254.30538,15254.30538,0,0,0
Category,Weekly,9,Organic,New Orleans/Mobile,2026/03/01,1.348974614,12929.22837,224.5687147,5.6700001,0,12698.98966,12698.98966,0,0,0
Category,Weekly,8,Organic,New Orleans/Mobile,2026/02/22,1.345585569,11989.22557,256.3879415,13.22999965,0,11719.60762,11719.60762,0,0,0
Category,Weekly,7,Organic,New Orleans/Mobile,2026/02/15,1.386741936,13428.10003,165.6681701,0,0,13262.43186,13248.65061,13.78125,0,0
Category,Weekly,6,Organic,New Orleans/Mobile,2026/02/08,1.363606868,17136.54246,240.5860077,6.61499995,0,16889.34146,16762.55396,126.7875,0,0
Category,Weekly,5,Organic,New Orleans/Mobile,2026/02/01,1.327897273,18554.04843,150.8629963,0,0,18403.18544,17408.17919,995.00625,0,0
Category,Weekly,4,Organic,New Orleans/Mobile,2026/01/25,1.342336647,20321.08877,185.8186753,4.725,0,20130.5451,19893.5076,237.0375,0,0
Category,Weekly,3,Organic,New Orleans/Mobile,2026/01/18,1.386048392,17339.14154,125.3266739,1.88999995,0,17211.92487,15553.97487,1657.95,0,0
Category,Weekly,2,Organic,New Orleans/Mobile,2026/01/11,1.350038055,18470.30946,276.3547602,4.725,0,18189.2297,16585.0922,1604.1375,0,0
Category,Weekly,1,Organic,New Orleans/Mobile,2026/01/04,1.305661591,17101.70293,152.1952407,3.7799999,0,16945.72769,12403.42769,4542.3,0,0
Category,Weekly,12,Organic,New York,2026/03/22,1.436825935,225337.2051,12737.21841,16164.31176,0,196435.6749,178042.377,2457.373278,0,15935.92467
Category,Weekly,11,Organic,New York,2026/03/15,1.429411513,237933.3442,13705.52588,16703.87461,0,207523.9437,188436.2914,2605.853656,0,16481.79864
Category,Weekly,10,Organic,New York,2026/03/08,1.370034441,264623.6906,11053.32858,18886.2743,0,234684.0877,217518.1477,1464.020177,0,15701.91983
Category,Weekly,9,Organic,New York,2026/03/01,1.386823419,223929.1864,18886.62865,18892.78135,0,186149.7764,171384.4886,1342.667511,0,13422.62035
Category,Weekly,8,Organic,New York,2026/02/22,1.38841667,256756.8675,14582.76595,17102.86745,0,225071.2341,205858.2529,0,0,19212.98123
Category,Weekly,7,Organic,New York,2026/02/15,1.39629285,215865.0721,18810.16155,17683.97069,0,179370.9398,164929.3824,0,0,14441.5574
Category,Weekly,6,Organic,New York,2026/02/08,1.399056142,223902.5252,16268.21359,17757.93752,0,189876.374,173275.8768,182.2843621,0,16418.21292
Category,Weekly,5,Organic,New York,2026/02/01,1.419153587,202209.0973,9014.044136,18998.45978,0,174196.5934,160599.4018,0,0,13597.1916
Category,Weekly,4,Organic,New York,2026/01/25,1.407578098,292547.3045,27358.08533,20620.46919,0,244568.75,225394.8808,0,0,19173.86913
Category,Weekly,3,Organic,New York,2026/01/18,1.438450366,216520.5071,21977.97846,18266.06018,0,176276.4685,160202.1666,143.8743898,0,15930.42751
Category,Weekly,2,Organic,New York,2026/01/11,1.421094006,241498.6423,24525.56904,20450.60977,0,196522.4635,178802.9999,738.675,0,16980.78852
Category,Weekly,1,Organic,New York,2026/01/04,1.4334074,211831.3537,8631.019454,17140.33632,0,186059.998,170170.1993,471.31875,0,15418.47991
Category,Weekly,12,Organic,Northern New England,2026/03/22,1.612848119,19303.7435,2207.910494,247.6589174,0,16848.17409,16808.04435,22.62347662,0,17.50626167
Category,Weekly,11,Organic,Northern New England,2026/03/15,1.595444241,21455.48492,2373.808756,215.1142565,0,18866.56191,18225.05792,605.1467098,0,36.35727896
Category,Weekly,10,Organic,Northern New England,2026/03/08,1.531931046,23581.55145,1960.293122,133.642432,0,21487.6159,20018.44085,1444.937899,0,24.23714675
Category,Weekly,9,Organic,Northern New England,2026/03/01,1.593319121,19972.53553,1651.097869,91.52732915,0,18229.91034,16390.11339,1806.796567,0,33.00037664
Category,Weekly,8,Organic,Northern New England,2026/02/22,1.60143842,20299.80364,1671.804322,173.3943256,0,18454.605,17124.80768,1286.70515,0,43.09216619
Category,Weekly,7,Organic,Northern New England,2026/02/15,1.762300316,18906.05886,1602.293846,127.9242536,0,17175.84076,15644.62778,1501.587898,0,29.62508632
Category,Weekly,6,Organic,Northern New England,2026/02/08,1.771276721,19041.47747,1520.893988,208.0194617,0,17312.56402,16777.18921,497.6723625,0,37.70245171
Category,Weekly,5,Organic,Northern New England,2026/02/01,1.848666828,18746.06203,2194.360555,188.5470811,0,16363.1544,13847.32933,2479.475054,0,36.35001708
Category,Weekly,4,Organic,Northern New England,2026/01/25,1.764535629,22563.27952,2058.405833,170.6142218,0,20334.25947,16365.07993,3936.857231,0,32.32230896
Category,Weekly,3,Organic,Northern New England,2026/01/18,1.86282748,18000.8326,2369.628814,204.0722,0,15427.13159,11574.10502,3826.094569,0,26.93199992
Category,Weekly,2,Organic,Northern New England,2026/01/11,1.812396043,20503.52249,2068.783465,184.3478402,0,18250.39119,15944.66412,2273.362472,0,32.3645965
Category,Weekly,1,Organic,Northern New England,2026/01/04,1.752804747,18976.31904,1445.219255,185.5342432,0,17345.56554,16858.87929,455.2592732,0,31.42697349
Category,Weekly,12,Organic,Omaha,2026/03/22,1.128555135,39599.40598,468.2272061,1284.883176,0,37846.29559,37627.76959,0,0,218.526
Category,Weekly,11,Organic,Omaha,2026/03/15,1.103793935,35215.79985,399.4057183,808.4995173,0,34007.89462,30196.39462,0,0,3811.5
Category,Weekly,10,Organic,Omaha,2026/03/08,1.480727207,10375.87946,826.5197329,903.4633894,0,8645.896341,4473.574341,0,0,4172.322
Category,Weekly,9,Organic,Omaha,2026/03/01,1.43545171,8859.603596,770.0838249,712.1608708,0,7377.358901,4445.044901,0,0,2932.314
Category,Weekly,8,Organic,Omaha,2026/02/22,1.362714893,5843.517722,523.7373862,723.6085036,0,4596.171832,4596.171832,0,0,0
Category,Weekly,7,Organic,Omaha,2026/02/15,1.384042988,5408.702994,526.1379049,847.3108501,0,4035.254239,4035.254239,0,0,0
Category,Weekly,6,Organic,Omaha,2026/02/08,1.484124234,5719.053694,717.096575,1311.231782,0,3690.725337,3690.725337,0,0,0
Category,Weekly,5,Organic,Omaha,2026/02/01,1.468794709,5739.413234,623.4702636,1399.565401,0,3716.377569,3716.377569,0,0,0
Category,Weekly,4,Organic,Omaha,2026/01/25,1.42627619,6023.019221,680.5477609,1313.305197,0,4029.166263,4004.360013,24.80625,0,0
Category,Weekly,3,Organic,Omaha,2026/01/18,1.415915126,7771.814336,633.5407344,1146.567986,0,5991.705615,5167.586865,824.11875,0,0
