Report,Timeframe,Period,Type,Geography,Current Year Week Ending,ASP Current Year,Total Bulk and Bags,4046,4225,4770,TotalBagged,Sml Bagged,Lrg Bagged,X-Lrg Bagged,Unknown Bag Size
Category,Weekly,46,Conventional,Boise,2024/11/17,1.459282367,138569.016,54351.51813,29371.80177,74.97379084,54770.72234,50783.64606,3603.6,0,383.47628
Category,Weekly,45,Conventional,Boise,2024/11/10,1.319623342,158625.5918,56629.77271,29615.70481,77.43055978,72302.68375,67564.07898,4429.95,0,308.6547729
Category,Weekly,44,Conventional,Boise,2024/11/03,1.441097135,139734.5145,62066.84246,25942.05213,97.29895789,51628.32096,47832.70945,3410.4,2.75625,382.4552597
Category,Weekly,43,Conventional,Boise,2024/10/27,1.424049399,141064.4871,64253.34324,25573.72738,289.8785183,50947.538,47399.48428,3351.6,0,196.4537268
Category,Weekly,42,Conventional,Boise,2024/10/20,1.501868865,138566.0029,65198.02768,21328.13311,201.7276476,51838.11446,48344.94771,3179.4,8.26875,305.4980055
Category,Weekly,41,Conventional,Boise,2024/10/13,1.511328647,143683.6235,67224.79151,25241.33338,245.0450274,50972.45363,47110.12882,3394.65,55.51875,412.1560571
Category,Weekly,40,Conventional,Boise,2024/10/06,1.459035413,159712.998,78269.87823,21259.73405,2081.132053,58102.25372,50523.94866,7234.5,64.18125,279.6238093
Category,Weekly,39,Conventional,Boise,2024/09/29,1.412267996,155276.6065,58781.50536,25528.5356,1719.597847,69246.9677,64263.75879,4763.325,20.475,199.4089132
Category,Weekly,38,Conventional,Boise,2024/09/22,1.428553932,151496.0404,65392.2288,25967.98119,74.62086563,60061.20956,57064.51988,2783.025,2.75625,210.90843
Category,Weekly,37,Conventional,Boise,2024/09/15,1.346390915,173171.685,86795.55676,24983.30666,76.08694712,61316.73461,59156.25796,1915.2,5.5125,239.7641506
Category,Weekly,36,Conventional,Boise,2024/09/08,1.506119714,151004.7762,55741.75976,29644.76353,55.65769423,65562.59519,62175.86488,2599.8,14.56875,772.3615581
Category,Weekly,35,Conventional,Boise,2024/09/01,1.587387146,149792.0519,60342.84206,26905.04172,121.7282722,62422.4398,57997.74627,3893.4,14.9625,516.3310306
Category,Weekly,34,Conventional,Boise,2024/08/25,1.526241938,149639.6755,64259.71532,25186.48182,347.0487548,59846.42963,55794.3355,3612,5.5125,434.5816302
Category,Weekly,33,Conventional,Boise,2024/08/18,1.537433374,155238.4122,60165.88522,26704.98727,1014.33999,67353.19976,63016.93518,4159.178717,0,177.0858695
Category,Weekly,32,Conventional,Boise,2024/08/11,1.545863099,150019.6264,55236.36326,30513.04307,838.9119583,63431.3081,58683.06737,4338.6,5.5125,404.1282238
Category,Weekly,31,Conventional,Boise,2024/08/04,1.502190151,157926.5684,54541.75593,29764.81066,137.8271409,73482.17464,69847.30363,3227.9625,5.5125,401.3960094
Category,Weekly,30,Conventional,Boise,2024/07/28,1.602492019,144607.0911,53432.70117,31119.75623,204.2658588,59850.36781,56383.4992,3112.725,8.26875,345.8748612
Category,Weekly,29,Conventional,Boise,2024/07/21,1.611814859,149040.198,53806.49632,32528.84206,80.09281869,62624.76681,57787.82161,4549.65,5.5125,281.7827041
Category,Weekly,28,Conventional,Boise,2024/07/14,1.511822882,162783.1228,70790.56627,30837.89917,144.6685295,61009.98887,56553.47147,4096.575,8.26875,351.6736518
Category,Weekly,27,Conventional,Boise,2024/07/07,1.633690302,161572.372,57489.74953,37684.35528,136.6537795,66261.61337,61438.15926,4487.681286,3.15,332.6228227
Category,Weekly,26,Conventional,Boise,2024/06/30,1.600657485,154966.7451,49975.31907,33799.32326,75.97005068,71116.13272,53654.19798,17017.26615,5.5125,439.1560832
Category,Weekly,25,Conventional,Boise,2024/06/23,1.561806332,151895.6365,50948.86367,33386.71222,86.62782337,67473.43275,58801.18948,8339.088316,5.5125,327.6424561
Category,Weekly,24,Conventional,Boise,2024/06/16,1.407076424,170665.8337,67543.0713,35993.1137,164.1989393,66965.44977,52977.5091,13657.44129,2.75625,327.7431351
Category,Weekly,23,Conventional,Boise,2024/06/09,1.489133349,159776.1301,47745.91347,42020.32656,186.0187832,69823.87134,46615.56753,22898.18588,0,310.117926
Category,Weekly,22,Conventional,Boise,2024/06/02,1.449122441,153155.0526,54936.27336,34837.84193,105.2929122,63275.64437,51604.52117,11401.59352,8.26875,261.2609326
Category,Weekly,21,Conventional,Boise,2024/05/26,1.424626713,166055.9101,53482.53999,45275.2774,150.1112894,67147.9814,56247.25937,10649.6769,5.90625,245.1388805
Category,Weekly,20,Conventional,Boise,2024/05/19,1.416664129,166612.8733,46651.75248,49848.08981,115.110039,69997.92094,55504.95531,14059.96183,0,433.0038064
Category,Weekly,19,Conventional,Boise,2024/05/12,1.397340269,166155.3552,52066.66076,47878.72584,91.68216887,66118.2864,56884.73979,9097.221089,0,136.3255155
Category,Weekly,18,Conventional,Boise,2024/05/05,1.30007783,192538.3443,72368.99672,50158.07435,119.2888108,69891.98438,51479.53319,18243.47116,0,168.9800297
Category,Weekly,17,Conventional,Boise,2024/04/28,1.40157519,160226.8015,52048.39372,38024.5191,84.75990896,70069.12879,46626.95638,23189.14475,0,253.0276554
Category,Weekly,16,Conventional,Boise,2024/04/21,1.388386994,163697.2494,51797.16697,41957.5962,121.3218107,69821.16442,49751.1155,19720.09921,2.75625,347.1934571
Category,Weekly,15,Conventional,Boise,2024/04/14,1.382106288,167945.4013,53059.428,42067.90795,248.1537275,72569.91163,53258.68029,18719.75578,13.78125,577.694307
Category,Weekly,14,Conventional,Boise,2024/04/07,1.393823895,155447.8466,53771.90768,29754.44215,235.035188,71686.46159,56150.97478,15116.45994,0,419.0268602
Category,Weekly,13,Conventional,Boise,2024/03/31,1.326764753,152879.9025,53277.61118,32667.27237,99.04112804,66835.97786,51398.92716,15092.4492,13.78125,330.8202475
Category,Weekly,12,Conventional,Boise,2024/03/24,1.219673349,169950.9534,73687.89176,27212.33817,1929.389811,67121.33369,47064.93488,19586.6419,19.29375,450.4631528
Category,Weekly,11,Conventional,Boise,2024/03/17,1.225029659,158456.6391,53006.19482,36750.52409,3132.533966,65567.38619,58555.78949,6724.310376,5.5125,281.773823
Category,Weekly,10,Conventional,Boise,2024/03/10,1.22998733,173110.633,47616.12131,49243.84862,48.09471991,76202.56837,70212.15949,5091.859558,258.9093774,639.6399451
Category,Weekly,9,Conventional,Boise,2024/03/03,1.184373192,174278.5697,71989.0301,33057.00092,71.24228104,69161.29637,56535.36141,11066.64164,1157.423337,401.8699802
Category,Weekly,8,Conventional,Boise,2024/02/25,1.312631335,153479.4413,53325.27978,32031.33219,139.6265304,67983.20286,57284.78269,8415.606424,1495.623745,787.1899935
Category,Weekly,7,Conventional,Boise,2024/02/18,1.266633999,159397.1614,54999.77864,43363.80427,115.563014,60918.01547,53283.86078,4232.314885,1946.92281,1454.916996
Category,Weekly,6,Conventional,Boise,2024/02/11,1.203497184,192157.6303,69732.97781,49443.49017,124.2796385,72856.88268,65298.56844,5243.430693,2022.400386,292.4831634
Category,Weekly,5,Conventional,Boise,2024/02/04,1.282818786,162545.3725,55377.03914,40698.34801,133.6476824,66336.33762,60621.21833,5349.980049,0,365.1392505
Category,Weekly,4,Conventional,Boise,2024/01/28,1.281549761,154561.3646,52090.49237,40909.48216,85.78137358,61475.6087,56545.93138,4417.085672,0,512.5916444
Category,Weekly,3,Conventional,Boise,2024/01/21,1.228177796,158450.5388,55587.22169,40558.28386,183.5856087,62121.44763,57735.36774,3813.510202,8.26875,564.3009374
Category,Weekly,2,Conventional,Boise,2024/01/14,1.224876484,166164.325,49524.22964,48246.85972,343.8722588,68049.36336,62406.46209,4921.439711,13.78125,707.6803093
Category,Weekly,1,Conventional,Boise,2024/01/07,1.335952382,150618.5473,49612.44623,41418.61597,861.1360007,58726.34907,53585.22603,4423.231807,5.5125,712.3787308
Category,Weekly,52,Conventional,Boston,2024/12/29,1.299015112,563121.2312,229476.2916,147540.1278,392.8768858,185711.935,172674.4571,6448.855322,23.78561015,6564.836992
Category,Weekly,51,Conventional,Boston,2024/12/22,1.081683106,886517.5441,455248.9476,227242.255,296.338613,203730.003,190969.9163,6248.98585,55.125,6455.975843
Category,Weekly,50,Conventional,Boston,2024/12/15,1.310620155,645175.3492,256796.9619,160189.3906,169.5221681,228019.4745,214715.1848,6878.089268,26.34031001,6399.860122
Category,Weekly,49,Conventional,Boston,2024/12/08,1.03674028,879151.4485,340899.9492,212765.3361,184.4436763,325301.7196,313155.5499,5985.491121,0,6160.678571
Category,Weekly,48,Conventional,Boston,2024/12/01,1.265435289,560587.3077,214056.7577,138905.7909,170.0717416,207454.6874,195427.3658,7538.749311,0,4488.572337
Category,Weekly,47,Conventional,Boston,2024/11/24,1.195547182,729801.0907,313014.9337,197511.538,321.4307254,218953.1883,203253.2716,10909.98582,2.75625,4787.174645
Category,Weekly,46,Conventional,Boston,2024/11/17,1.178336507,754437.9018,302429.9622,222588.2937,268.9918484,229150.654,216674.2989,6028.277126,13.78125,6434.296645
Category,Weekly,45,Conventional,Boston,2024/11/10,1.257870795,813010.3499,364627.997,217022.0281,187.3137225,231173.0111,218980.5335,5939.609139,0,6252.868425
Category,Weekly,44,Conventional,Boston,2024/11/03,1.233376802,748254.3253,299383.4368,230495.5386,125.6176998,218249.7323,207569.5752,4352.285724,5.5125,6322.358878
Category,Weekly,43,Conventional,Boston,2024/10/27,1.328112807,668252.568,265799.9907,181283.552,96.72192288,221072.3034,210109.1411,4561.676663,5.5125,6395.973202
Category,Weekly,42,Conventional,Boston,2024/10/20,1.276628816,760977.8562,337560.3267,199031.9839,136.6417856,224248.9039,213285.335,4177.9118,8.26875,6777.388327
Category,Weekly,41,Conventional,Boston,2024/10/13,1.262303918,774208.483,297645.982,242041.0842,76.33295825,234445.0839,221398.6797,6733.008619,13.78125,6299.614249
Category,Weekly,40,Conventional,Boston,2024/10/06,1.397528089,675342.1238,245438.4509,192509.8981,52.28570201,237341.4891,217822.6691,13137.7473,72.45,6308.622702
Category,Weekly,39,Conventional,Boston,2024/09/29,1.25629845,726187.7316,293083.6705,194775.4203,50.58535078,238278.0554,223982.2063,7531.336676,200.025,6564.487469
Category,Weekly,38,Conventional,Boston,2024/09/22,1.256382876,807425.7636,314673.0658,262840.7471,83.93176496,229828.0189,218452.586,4373.302355,77.9625,6924.168085
Category,Weekly,37,Conventional,Boston,2024/09/15,1.470392415,662460.4328,235558.7566,194855.297,172.2808497,231874.0984,216431.8699,8544.673685,0,6897.554787
Category,Weekly,36,Conventional,Boston,2024/09/08,1.336847273,769627.5371,284177.1016,243872.1976,86.06739827,241492.1705,220197.1307,13638.03994,2.75625,7654.243602
Category,Weekly,35,Conventional,Boston,2024/09/01,1.35372108,694057.7634,247960.9783,220279.896,87.26364572,225729.6254,208712.4042,10118.26363,2.75625,6896.201341
Category,Weekly,34,Conventional,Boston,2024/08/25,1.368305261,646150.9691,225814.2668,202654.9917,66.19379489,217615.5168,201631.5602,9767.654316,2.75625,6213.546031
Category,Weekly,33,Conventional,Boston,2024/08/18,1.156569524,778170.6708,280626.9406,260717.6711,130.3843006,236695.6747,222416.0628,7830.661062,30.31875,6418.632081
Category,Weekly,32,Conventional,Boston,2024/08/11,1.317457384,689648.6109,222713.0698,210058.6973,157.1307289,256719.713,243892.018,5773.75339,234.28125,6819.660417
Category,Weekly,31,Conventional,Boston,2024/08/04,1.318285889,677865.9866,223976.8851,204419.2635,239.0579209,249230.7802,237391.8384,5113.887399,161.4375,6563.616881
Category,Weekly,30,Conventional,Boston,2024/07/28,1.337805931,645420.3192,213193.4333,204012.0018,229.5857228,227985.2984,216702.8155,4417.912037,55.125,6809.445793
Category,Weekly,29,Conventional,Boston,2024/07/21,1.285604453,825091.8757,265148.8396,313849.0112,140.1348309,245953.8902,233773.2698,5011.410431,27.5625,7141.64741
Category,Weekly,28,Conventional,Boston,2024/07/14,1.342453841,771102.0699,215752.3707,283260.8489,210.4023717,271878.4479,259261.5492,4739.624268,52.36875,7824.905689
Category,Weekly,27,Conventional,Boston,2024/07/07,1.435186148,738056.3612,170111.0231,319963.2271,137.7764336,247844.3346,229289.2749,11212.97789,28.35,7313.73186
Category,Weekly,26,Conventional,Boston,2024/06/30,1.383949602,709045.1784,166491.2385,302213.2407,177.5283161,240163.1708,217742.6855,14488.76215,66.54375,7865.179412
Category,Weekly,25,Conventional,Boston,2024/06/23,1.378923519,716822.9661,182832.3832,285792.7458,177.5472895,248020.2898,214233.8006,24818.54873,399.2625,8568.677948
Category,Weekly,24,Conventional,Boston,2024/06/16,1.380541065,865126.31,151493.9182,447527.0213,232.9775972,265872.3929,238133.6412,14152.40626,5126.23125,8460.114178
Category,Weekly,23,Conventional,Boston,2024/06/09,1.424501765,792114.9757,153015.3404,346659.7671,243.7946901,292196.0736,259600.5285,17549.33728,5846.4,9199.807825
Category,Weekly,22,Conventional,Boston,2024/06/02,1.388412005,809565.957,167488.1615,336193.5724,271.4841991,305612.7389,284565.3959,7328.097999,5564.86875,8154.376329
Category,Weekly,21,Conventional,Boston,2024/05/26,1.368937837,826583.9706,163567.9538,338086.7376,290.9108612,324638.3682,303563.5616,8049.33935,4908.88125,8116.586041
Category,Weekly,20,Conventional,Boston,2024/05/19,1.417965674,768249.8451,167222.7786,336244.2633,252.7219753,264530.0813,239774.3843,11620.49345,4817.925,8317.27848
Category,Weekly,19,Conventional,Boston,2024/05/12,1.260244757,990086.6098,229132.2961,464507.8374,383.8078061,296062.6685,273175.2857,9462.188401,5723.55,7701.644417
Category,Weekly,18,Conventional,Boston,2024/05/05,1.10767889,1027102.412,219213.1229,474824.6913,169.3214523,332895.2761,309744.8327,8664.443924,5997.6,8488.399525
Category,Weekly,17,Conventional,Boston,2024/04/28,1.261140863,868042.8629,189114.9556,327622.6543,172.5424877,351132.7105,318714.9706,19305.43496,5647.95,7464.354962
Category,Weekly,16,Conventional,Boston,2024/04/21,1.282030346,912734.2093,159068.829,455040.1263,267.0171924,298358.2368,258066.5851,28627.17626,5046.3,6618.17539
Category,Weekly,15,Conventional,Boston,2024/04/14,1.224026721,915316.6088,272910.4372,323696.9842,291.8734416,318417.3139,275290.6325,29346.961,6715.40625,7064.314222
Category,Weekly,14,Conventional,Boston,2024/04/07,1.082645262,879298.4174,205999.0382,347076.7352,422.6856167,325799.9584,296197.1596,16282.6779,7228.85625,6091.264658
Category,Weekly,13,Conventional,Boston,2024/03/31,1.270901652,786076.9281,172520.3871,305177.6905,405.1737095,307973.6768,293108.2875,1467.413607,6524.4375,6873.538236
Category,Weekly,12,Conventional,Boston,2024/03/24,1.183217266,923377.4456,191098.8301,438800.3537,329.4683426,293148.7935,263338.4889,17291.75426,5821.59375,6696.956598
Category,Weekly,11,Conventional,Boston,2024/03/17,1.195875314,825285.1016,183958.65,312257.8886,384.2653662,328684.2976,309525.7809,4887.499611,7276.5,6994.517134
Category,Weekly,10,Conventional,Boston,2024/03/10,1.230713897,801279.201,155334.8149,310770.9879,141.5201582,335031.878,304815.2416,16153.63223,7146.95625,6916.047919
Category,Weekly,9,Conventional,Boston,2024/03/03,1.052724601,937140.5964,216216.3322,448192.3046,125.1101295,272606.8496,250473.4845,9085.781846,6397.65,6649.933181
Category,Weekly,8,Conventional,Boston,2024/02/25,1.181591304,796318.5103,215101.4898,301164.811,177.33569,279874.8739,257492.5213,9563.560111,6397.65,6421.142439
Category,Weekly,7,Conventional,Boston,2024/02/18,1.051910086,937740.0981,265436.1308,418666.2276,115.4223416,253522.3173,242388.3573,216.6992003,4406.45625,6510.804599
Category,Weekly,6,Conventional,Boston,2024/02/11,1.127117051,897398.3893,245127.6868,379220.2718,280.6014691,272769.8291,251898.1021,6910.330591,6369.3,7592.096408
Category,Weekly,5,Conventional,Boston,2024/02/04,1.08921837,852665.126,169563.4632,419425.8547,185.4867343,263490.3213,250276.6218,1096.841331,5543.60625,6573.251958
Category,Weekly,4,Conventional,Boston,2024/01/28,1.179606205,872896.5247,184912.9638,414625.8583,131.9667777,273225.7358,248793.2314,11621.15987,6242.90625,6568.43829
Category,Weekly,3,Conventional,Boston,2024/01/21,1.192733758,804774.3355,213199.7603,325248.0559,169.5566202,266156.9627,242921.5354,9448.297526,6787.4625,6999.667274
Category,Weekly,2,Conventional,Boston,2024/01/14,1.228302851,748910.3441,178415.951,299757.4622,199.044501,270537.8864,242711.9048,15083.73158,6096.825,6645.425026
Category,Weekly,1,Conventional,Boston,2024/01/07,1.297159333,777778.8008,149803.627,346606.7938,153.9185005,281214.4615,251782.2412,15922.90556,5822.38125,7686.933531
Category,Weekly,52,Conventional,Buffalo/Rochester,2024/12/29,1.098291076,208850.9571,72876.02308,34776.23128,1035.575789,100163.127,93106.05256,3533.64375,13.78125,3509.649445
Category,Weekly,51,Conventional,Buffalo/Rochester,2024/12/22,1.135953461,227319.9262,65347.13251,38997.33414,957.6077341,122017.8518,112859.3091,5865.69375,16.5375,3276.311433
Category,Weekly,50,Conventional,Buffalo/Rochester,2024/12/15,1.099268418,235209.693,68477.4586,36965.32856,1185.708279,128581.1976,121838.5583,5117.7,5.5125,1619.426732
Category,Weekly,49,Conventional,Buffalo/Rochester,2024/12/08,1.062461877,250655.86,87961.60604,34413.63501,1064.560767,127216.0582,119807.6988,5917.40625,16.5375,1474.415674
Category,Weekly,48,Conventional,Buffalo/Rochester,2024/12/01,1.103956695,194962.905,57132.23983,35064.95247,967.3163101,101798.3964,95365.34354,5508.43125,11.025,913.596623
Category,Weekly,47,Conventional,Buffalo/Rochester,2024/11/24,1.099584279,231329.8351,68377.21407,37454.19184,1102.609725,124395.8194,116670.1469,6489.65625,13.78125,1222.23508
Category,Weekly,46,Conventional,Buffalo/Rochester,2024/11/17,1.054649491,254459.7723,80399.72644,38048.51974,1110.939917,134900.5862,127457.5982,6066.6375,11.025,1365.325508
Category,Weekly,45,Conventional,Buffalo/Rochester,2024/11/10,1.109572757,251513.3408,78227.60067,38264.15118,1023.352981,133998.2359,126150.102,6319.03125,22.05,1507.052674
Category,Weekly,44,Conventional,Buffalo/Rochester,2024/11/03,1.088935489,252003.148,83605.16712,34840.44717,1185.018638,132372.515,125360.5959,5721.58125,13.78125,1276.556688
Category,Weekly,43,Conventional,Buffalo/Rochester,2024/10/27,1.100414382,253870.4568,89879.86548,36249.34346,1082.006655,126659.2412,119715.3946,5694.675,5.5125,1243.659064
Category,Weekly,42,Conventional,Buffalo/Rochester,2024/10/20,1.138986862,242711.6844,74755.47658,37561.10151,1260.99238,129134.114,122482.2255,5299.875,27.5625,1324.450938
Category,Weekly,41,Conventional,Buffalo/Rochester,2024/10/13,1.131906694,245518.6958,61570.80146,35716.91865,1108.930476,147122.0452,140430.665,5434.5375,88.9875,1167.855197
Category,Weekly,40,Conventional,Buffalo/Rochester,2024/10/06,1.185678775,249720.794,71021.4249,39275.67303,1211.409741,138212.2863,132395.3588,4545.1875,77.175,1194.56501
Category,Weekly,39,Conventional,Buffalo/Rochester,2024/09/29,1.160280927,241817.269,63801.40457,39187.36321,1430.628653,137397.8725,131954.7776,4073.34375,86.23125,1283.519904
Category,Weekly,38,Conventional,Buffalo/Rochester,2024/09/22,1.200101312,237596.009,66211.09389,39815.63266,1196.45779,130372.8246,122090.6169,6913.06875,52.36875,1316.770169
Category,Weekly,37,Conventional,Buffalo/Rochester,2024/09/15,1.143278449,245581.0389,73247.61594,37939.66077,1287.900253,133105.8619,125226.608,6350.925,77.175,1451.153856
Category,Weekly,36,Conventional,Buffalo/Rochester,2024/09/08,1.256683086,232117.8918,61243.47402,41816.18942,1308.83638,127749.392,116222.7687,4358.2875,113.00625,7055.329557
Category,Weekly,35,Conventional,Buffalo/Rochester,2024/09/01,1.288807102,217043.7461,60632.57046,40078.80444,1338.585918,114993.7853,101142.2936,3076.10625,47.25,10728.13549
Category,Weekly,34,Conventional,Buffalo/Rochester,2024/08/25,1.228754834,231963.5764,88359.09833,40181.26623,1585.717256,101837.4945,88151.38147,3607.40625,63.39375,10015.31307
Category,Weekly,33,Conventional,Buffalo/Rochester,2024/08/18,1.222434333,210297.7908,63137.48478,38566.11133,1618.215509,106975.9792,94507.00303,2242.301192,133.0875,10093.58751
Category,Weekly,32,Conventional,Buffalo/Rochester,2024/08/11,1.195548049,226257.1954,71029.02713,45219.27107,1818.453437,108190.4438,94460.52267,2821.6125,151.9875,10756.32113
Category,Weekly,31,Conventional,Buffalo/Rochester,2024/08/04,1.174646006,227628.8707,67820.21586,45630.90495,1762.326159,112415.4238,97706.95294,2564.23125,385.875,11758.36459
Category,Weekly,30,Conventional,Buffalo/Rochester,2024/07/28,1.099874693,238021.92,94860.18673,43323.58258,1840.304715,97997.84596,85622.96048,2558.0625,35.83125,9780.991724
Category,Weekly,29,Conventional,Buffalo/Rochester,2024/07/21,1.171026676,224439.2929,67542.792,45791.31843,1418.913718,109686.2688,96814.27276,2790.24375,22.05,10059.70228
Category,Weekly,28,Conventional,Buffalo/Rochester,2024/07/14,1.187106083,230042.3373,69367.32016,48543.92093,1762.714006,110368.3822,97060.94867,2513.7,121.275,10672.45853
Category,Weekly,27,Conventional,Buffalo/Rochester,2024/07/07,1.17273433,246697.5754,89409.464,45426.257,1775.23218,110086.6222,94939.93811,5253.489273,97.65,9795.544784
Category,Weekly,26,Conventional,Buffalo/Rochester,2024/06/30,1.207178254,218530.7523,63399.06769,41768.00423,1706.36378,111657.3166,94555.67399,6297.045684,165.76875,10638.82819
Category,Weekly,25,Conventional,Buffalo/Rochester,2024/06/23,1.200123543,229558.3974,68236.95419,42347.12236,1474.202328,117500.1185,104711.7993,5785.081284,370.9125,6632.325491
Category,Weekly,24,Conventional,Buffalo/Rochester,2024/06/16,1.18943628,248514.6343,60669.18929,53011.18425,1110.82251,133723.4382,125317.2114,4557.086283,2339.26875,1509.871805
Category,Weekly,23,Conventional,Buffalo/Rochester,2024/06/09,1.209633519,266672.884,60492.5307,63330.79303,1709.171855,141140.3884,135315.7572,1575.564757,2580.6375,1668.428942
Category,Weekly,22,Conventional,Buffalo/Rochester,2024/06/02,1.196254952,246793.4728,54086.78323,53584.5002,1639.31747,137482.8719,129331.7355,4603.631703,2042.775,1504.729744
Category,Weekly,21,Conventional,Buffalo/Rochester,2024/05/26,1.2267236,261458.9178,59139.0023,60611.56786,1437.916625,140270.431,133249.1366,3500.688888,2046.7125,1473.893024
Category,Weekly,20,Conventional,Buffalo/Rochester,2024/05/19,1.177058076,249800.1451,59706.96592,53049.42812,1572.934334,135470.8167,131219.5079,551.1883072,2251.85625,1448.264208
Category,Weekly,19,Conventional,Buffalo/Rochester,2024/05/12,1.152138361,285419.39,57977.45586,59415.86386,1685.280529,166340.7898,160014.9177,2208.763534,2636.15625,1480.952296
Category,Weekly,18,Conventional,Buffalo/Rochester,2024/05/05,1.073848688,326873.6714,111122.7086,63206.09053,1117.036465,151427.8359,141521.6345,5767.760829,2499.13125,1639.309287
Category,Weekly,17,Conventional,Buffalo/Rochester,2024/04/28,1.119020034,282547.3034,64513.22079,62725.39533,1445.448616,153863.2386,143099.1461,6938.102648,2520.7875,1305.202359
Category,Weekly,16,Conventional,Buffalo/Rochester,2024/04/21,1.07580234,277583.3865,58361.55981,59369.27994,1509.527098,158343.0197,148133.3784,6819.169079,2164.05,1226.422173
Category,Weekly,15,Conventional,Buffalo/Rochester,2024/04/14,1.038275773,290324.2628,67644.34231,59089.27769,1565.525373,162025.1174,154428.6745,3915.434787,2459.3625,1221.64565
Category,Weekly,14,Conventional,Buffalo/Rochester,2024/04/07,0.951029539,303018.7865,61103.09663,58759.4802,1611.208646,181545.001,171439.9352,6407.965053,2699.94375,997.1569804
Category,Weekly,13,Conventional,Buffalo/Rochester,2024/03/31,1.008092299,268627.0367,69511.69147,53520.09881,1494.223396,144101.023,133204.0415,6905.800658,2849.56875,1141.612101
Category,Weekly,12,Conventional,Buffalo/Rochester,2024/03/24,0.983481041,263526.7639,59409.81038,52285.70436,1557.79185,150273.4574,143212.1649,3533.861524,2317.21875,1210.212131
Category,Weekly,11,Conventional,Buffalo/Rochester,2024/03/17,0.951589624,272904.5955,61698.90973,53738.4823,1291.626349,156175.5771,148517.3825,4080.865824,2348.325,1229.003778
Category,Weekly,10,Conventional,Buffalo/Rochester,2024/03/10,0.943828194,287220.7756,59924.26512,56312.09425,1572.594374,169411.8218,161588.9027,3941.015211,2667.2625,1214.641413
Category,Weekly,9,Conventional,Buffalo/Rochester,2024/03/03,0.920597554,291515.9507,61269.34991,52712.36488,1320.760733,176213.4752,166737.2287,5683.889811,2477.475,1314.881665
Category,Weekly,8,Conventional,Buffalo/Rochester,2024/02/25,0.936549068,264044.1193,58276.72498,49662.34279,1121.746206,154983.3053,147129.4923,4090.475092,2632.6125,1130.725335
Category,Weekly,7,Conventional,Buffalo/Rochester,2024/02/18,0.938612616,238986.7247,56717.14809,48612.26938,1457.473314,132199.8339,126370.3735,2597.935456,2006.15625,1225.368715
Category,Weekly,6,Conventional,Buffalo/Rochester,2024/02/11,0.895770724,317077.6428,107212.7701,58230.65076,1426.992562,150207.2294,143974.3703,2685.498383,2071.51875,1475.841996
Category,Weekly,5,Conventional,Buffalo/Rochester,2024/02/04,0.869226238,305470.2651,82989.62989,54859.29348,1329.169625,166292.1721,159531.8771,2924.551829,2418.4125,1417.330686
Category,Weekly,4,Conventional,Buffalo/Rochester,2024/01/28,0.92487538,265048.0162,60107.47095,51972.81914,1347.958567,151619.7675,144313.8349,4140.960512,1892.75625,1272.215822
Category,Weekly,3,Conventional,Buffalo/Rochester,2024/01/21,0.901696698,257710.494,59331.59505,52716.8935,1173.309473,144488.696,139462.4239,1889.661765,2004.58125,1132.029085
Category,Weekly,2,Conventional,Buffalo/Rochester,2024/01/14,0.902526157,303814.1483,84700.91389,56256.31432,1463.603382,161393.3167,152635.7925,5208.906398,2307.375,1241.242793
Category,Weekly,1,Conventional,Buffalo/Rochester,2024/01/07,0.895913133,278061.8762,61619.46966,56008.93115,1327.512376,159105.963,147582.2382,8288.874934,2207.75625,1027.093534
Category,Weekly,52,Conventional,Charlotte,2024/12/29,1.103341782,455156.3195,199485.5884,50932.58274,438.2072211,204299.9412,152199.6392,24251.0625,252.7875,27596.45202
Category,Weekly,51,Conventional,Charlotte,2024/12/22,1.211773334,441167.7084,175481.3376,49734.05288,220.6213736,215731.6966,162296.3281,29277.4125,491.00625,23666.94968
Category,Weekly,50,Conventional,Charlotte,2024/12/15,1.15378777,453150.2028,183118.6568,47377.32568,413.8074351,222240.413,175841.7371,16362.4125,341.38125,29694.8821
Category,Weekly,49,Conventional,Charlotte,2024/12/08,1.094553417,497143.4248,212203.5232,51211.3268,315.6430153,233412.9319,189714.1631,20311.4625,909.16875,22478.13747
Category,Weekly,48,Conventional,Charlotte,2024/12/01,1.205575927,397341.2401,160790.3611,41259.34394,336.0853763,194955.4497,149257.6725,17966.8125,1566.73125,26164.23349
Category,Weekly,47,Conventional,Charlotte,2024/11/24,1.19040083,450366.4338,182476.7653,45886.26976,320.0378178,221683.3609,161900.4343,25104.7125,1883.30625,32794.90787
Category,Weekly,46,Conventional,Charlotte,2024/11/17,1.116890241,499388.185,198962.8531,76037.71624,553.8882723,223833.7273,162455.9196,29115.1875,1321.81875,30940.80148
Category,Weekly,45,Conventional,Charlotte,2024/11/10,1.129202222,502947.9015,207668.764,51212.1693,441.155158,243625.8131,183901.2076,30714.075,1595.86875,27414.66167
Category,Weekly,44,Conventional,Charlotte,2024/11/03,1.190565166,476696.7694,202208.9884,52231.77165,350.226369,221905.7829,163332.9659,26769.61875,1423.0125,30380.18578
Category,Weekly,43,Conventional,Charlotte,2024/10/27,1.147401335,503311.4225,194522.4644,81206.86204,634.1294458,226947.9667,161879.1808,28924.6125,1703.75625,34440.41709
